"Company Name","Street Address","City","State","Zip Code","Zip Plus","Contact First Name","Contact Last Name","Contact Title","Phone","Business Description","Primary NAICS","NAICS2","NAICS3","NAICS4","NAICS5","Business Type","County","Employee","Annual Sales","URL","Year Established"
"Plantation Wine & Tobacco","13200 Falls of Neuse Rd # 105","Raleigh","NC","27614","8294","","","","9194889463","Wines-Retail","445310","","","","","Private","Wake","2.00","39000.00","","2011"
"Plaza Package Store","4471 N Roan St # 2","Johnson City","TN","37615","4487","Joe","Nichols","Owner","4232822841","Liquors-Retail","445310","","","","","Private","Washington","5.00","1501000.00","LIBATIONPLAZA.COM","1984"
"Poinsett Beverage","2616 Poinsett Hwy","Greenville","SC","29609","2239","Vince","Mott","Owner","8642711032","Liquors-Retail","445310","445310","","","","Private","Greenville","3.00","1122000.00","","2001"
"Pop the Top Craft Beer Shop","1750 Camden Rd # A","Charlotte","NC","28203","6611","Ketan","Patel","Owner","7049602859","Beer & Ale-Retail","445310","","","","","Private","Mecklenburg","2.00","1012000.00","POPTHETOPCLT.COM","2017"
"Pop's Wine & Liquor","603 E Emory Rd # 109","Powell","TN","37849","3567","David","Sprouse","Owner","8658599757","Liquors-Retail","445310","445310","445310","","","Private","Knox","6.00","2114000.00","POPSWINEANDLIQUOR.COM","2009"
"Port City Bottle Shop LLC","317 N 4th St","Wilmington","NC","28401","4018","","","","9100001111","Liquors-Retail","445310","","","","","Private","New Hanover","5.00","436000.00","","2016"
"Pourworks","900 E Six Forks Rd","Raleigh","NC","27604","1818","David John","Hartman","Other","9199773514","Wines-Retail","445310","","","","","Private","Wake","2.00","39000.00","","2016"
"Powdersville Package-Party Shp","3130 Highway 153","Piedmont","SC","29673","9498","Gary","Price","Owner","8642954050","Liquors-Retail","445310","445310","","","","Private","Anderson","1.00","478000.00","","1992"
"Premium Package","3651 Dawson Forest Rd E","Dawsonville","GA","30534","0404","","","","7062168467","Liquors-Retail","445310","445310","","","","Private","Dawson","2.00","481000.00","","2009"
"Printshop Beer LLC","1532 Island Home Ave","Knoxville","TN","37920","1813","James D","Civis","Manager","8650001111","Beer & Ale-Retail","445310","","","","","Private","Knox","2.00","705000.00","","2017"
"Proof Wine & Spirits","4504 Bennett Memorial Rd","Durham","NC","27705","2310","Joey","Ziemba","Director","9194916125","Wines-Retail","445310","","","","","Private","Durham","2.00","551000.00","PROOFWINEANDSPIRITS.COM","2012"
"Proof Wine & Spirits","1214 Bivins St","Durham","NC","27707","1606","John","Mccarthy","Owner","9199320333","Liquors-Retail","445310","","","","","Private","Durham","5.00","1376000.00","PROOFWINEANDSPIRITS.COM","2014"
"PRP Wine Intl","2220 Hawkins St","Charlotte","NC","28203","4939","Matthew","Gauger","Site Manager","7043446226","Liquors-Retail","445310","445310","","","","Private","Mecklenburg","10.00","5060000.00","PRPWINE.COM","2006"
"Quality Package Store","209 New Highway 68","Sweetwater","TN","37874","2792","Roger","Modi","Owner","4233517730","Liquors-Retail","445310","445310","","","","Private","Monroe","1.00","211000.00","","2011"
"R A Jeffreys Distributing Co","2026 US Robin Ln","New Bern","NC","28562","","J M","Corcoran","President","2526331527","Beer & Ale-Retail","445310","","","","","Private","Craven","50.00","11921000.00","","1990"
"R M's Party Shop","790 Highway 1 N","Camden","SC","29020","9094","Al","Patel","Owner","8034320796","Liquors-Retail","445310","445310","","","","Private","Kershaw","3.00","613000.00","","2004"
"Rabun ABC Package Store","Highway 441 N","Clayton","GA","30525","","Christopher","Young","Manager","7067826937","Liquors-Retail","445310","445310","445310","445310","","Private","Rabun","4.00","888000.00","RABUNABC.COM","1990"
"Raddy's Liquor Ctr","2022 N Broadway St","Knoxville","TN","37917","5807","Gavin","Radcliffe","Owner","8655248007","Liquors-Retail","445310","","","","","Private","Knox","5.00","1761000.00","","1984"
"RALEIGH Wine Shop","126 Glenwood Ave","Raleigh","NC","27603","1704","Elizabeth","Olivieri","Manager","9198035473","Wines-Retail","445310","","","","","Private","Wake","2.00","39000.00","THERALEIGHWINESHOP.COM","2005"
"Randleman ABC","620 W Academy St","Randleman","NC","27317","9748","Daivd","Hardison","Manager","3364982253","Liquors-Retail","445310","","","","","Private","Randolph","5.00","1069000.00","RANDLEMANCHAMBER.COM","1948"
"Ready Mart Inc","211 S Main St","Biscoe","NC","27209","8037","","","","9105698002","Beer & Ale-Retail","445310","445120","453998","","","Private","Montgomery","4.00","709000.00","READYMARTCONVENIENCESTORE.COM","2004"
"Red Bank Wine","1001 International Dr","Wilmington","NC","28405","4176","","","","9102569480","Wines-Retail","445310","","","","","Private","New Hanover","5.00","436000.00","REDBANKWINE.COM","2004"
"Red Circle of Clemson Inc","1042 Tiger Blvd","Clemson","SC","29631","1417","Terrell","Suit","Owner","8646541850","Liquors-Retail","445310","445310","445310","","","Private","Pickens","3.00","712000.00","","1984"
"Red Dot Store Inc","603 Pendleton St","Pickens","SC","29671","2531","Kenneth","Quist","Owner","8648784987","Liquors-Retail","445310","445310","445310","","","Private","Pickens","3.00","712000.00","REDDOTSTORE.COM","1984"
"Red Springs ABC","904 E 4th Ave","Red Springs","NC","28377","1640","Carl","Bounds","Manager","9108435955","Liquors-Retail","445310","","","","","Private","Robeson","5.00","1090000.00","ABC.NC.GOV","2010"
"Reverse Home-Fine Wine-Spirits","2025 E Hunt Rd","Maryville","TN","37804","2528","Kellie","Calloway","Owner","8659849463","Wines-Retail","445310","445310","445310","","","Private","Blount","8.00","2021000.00","THERESERVEWINE.COM","2007"
"Ridgewood Wine & Beer Co","1214 Ridge Rd","Raleigh","NC","27607","6835","","","","9198325232","Wines-Retail","445310","","","","","Private","Wake","2.00","39000.00","RIDGEWOODWINEANDBEER.COM","2018"
"Riverside Spirits","5637 Highway 411","Benton","TN","37307","4012","","","","4232999445","Liquors-Retail","445310","445310","","","","Private","Polk","3.00","579000.00","","2017"
"Rock Hill Liquors","860 Heckle Blvd # 600","Rock Hill","SC","29730","2869","Vince","Mugavero","Owner","8039803239","Liquors-Retail","445310","445310","","","","Private","York","3.00","1421000.00","ROCKHILLKARATE.US","2002"
"Rockingham ABC Store","2124 Fayetteville Rd","Rockingham","NC","28379","4015","","","","9109975292","Liquors-Retail","445310","445310","","","","Private","Richmond","5.00","1104000.00","","2014"
"Roseboro City ABC Board","501 N East St","Roseboro","NC","28382","","William","Gates","Manager","9105255622","Liquors-Retail","445310","","","","","Private","Sampson","4.00","890000.00","INTRSTAR.NET","1989"
"Rosy's Wine & Spirits","5030 Clinton Hwy","Knoxville","TN","37912","3838","Amy","Dever","Owner","8652818033","Liquors-Retail","445310","445310","445310","","","Private","Knox","3.00","1057000.00","","2005"
"Rowan County ABC Board Inc","1401 Jake Alexander Blvd S","Salisbury","NC","28146","8359","Ron","Vellines","Manager","7046368568","Liquors-Retail","445310","","","","","Private","Rowan","5.00","1029000.00","","2011"
"Rowan County ABC Board Inc","1636 W Innes St","Salisbury","NC","28144","2508","Todd","Lingle","Manager","7046368590","Liquors-Retail","445310","445110","","","","Private","Rowan","4.00","823000.00","","2011"
"Royal Liquors","11721 Asheville Hwy # 1","Inman","SC","29349","1860","","","","8644723334","Liquors-Retail","445310","","","","","Private","Spartanburg","3.00","1032000.00","ROYALLIQUORSOFINMAN.COM","2009"
"Royal Spirits","7104 Calhoun Memorial Hwy","Easley","SC","29640","3562","","","","8648557077","Liquors-Retail","445310","445310","","","","Private","Pickens","2.00","475000.00","","2002"
"S & V Liquors","10760 Kings Rd","Myrtle Beach","SC","29572","6073","Ron","Cook","Owner","8434499100","Liquors-Retail","445310","","","","","Private","Horry","2.00","679000.00","","2007"
"Sagp LLC","227 W Mcintyre St","Mullins","SC","29574","3525","","","","8434640481","Liquors-Retail","445310","445310","","","","Private","Marion","3.00","559000.00","","2013"
"Source: Employer information is provided by Infogroup, Omaha, NE,800/555-5211"
"Copyright 2019 All Rights Reserved. "
"Note:  The infoUSA data shall not be used in any manner as a factor in establishing an employer's eligibility for credit. "
"The information or data obtained from the employer database shall not be used in any manner as a factor in establishing an employer's eligibility for credit. Data represents employer database as of March 2019 "
